t,traj_0,traj_1,traj_2,traj_3,traj_4
3.260000000000000231e+00,1.397133157096209679e-05,2.122204326209754587e-06,1.110431855756054404e-09,2.007163948095370096e-06,9.707898652367749839e-09
3.280000000000000249e+00,1.208038360357450297e-05,6.965110826251213577e-06,8.413796909366668675e-10,2.149741851181873031e-06,2.510336068339258303e-08
3.300000000000000266e+00,1.319369808660925093e-05,9.031386959348327333e-07,5.588550001806441793e-10,8.018247472821820156e-07,5.129705093947375270e-09
3.320000000000000284e+00,1.346298625735792490e-05,7.689965374474456855e-07,5.037009306453384322e-10,6.678299178322409812e-07,3.802996884263903841e-09
3.339999999999999858e+00,1.115246590280083040e-05,6.927695067514789324e-07,4.426874642517815596e-10,1.905553504474240584e-07,1.733745870168306792e-10
3.359999999999999876e+00,1.242215036189636592e-05,3.753574054083807401e-07,5.448289450023141661e-10,7.403781264356795437e-08,1.968122754406219143e-10
3.379999999999999893e+00,1.109403557272099346e-05,3.644044551178908608e-07,6.800062478151900329e-10,1.088351826824892864e-07,2.333375199095849798e-10
3.399999999999999911e+00,9.444442456547570808e-06,6.909462250792573170e-08,8.636062419495304726e-10,2.124145976226037399e-07,4.587486992477500521e-10
3.419999999999999929e+00,8.408830733901250106e-06,3.378596729696688098e-08,8.199351990608359695e-10,3.000246083385458298e-07,6.281134576495756179e-10
3.439999999999999947e+00,7.988230952909219210e-06,2.540843255519209328e-08,4.332027163837132193e-10,3.849783250863488769e-07,5.852283922774562367e-10
3.459999999999999964e+00,6.723988060392021046e-06,1.059927125658025892e-08,3.311966907270935094e-10,3.122427712913587291e-07,9.501391907939508018e-10
3.479999999999999982e+00,4.826867302022176676e-06,8.232777370974651042e-09,1.830654525286334541e-10,2.774345894328365761e-07,1.762130216335582433e-10
3.500000000000000000e+00,4.519834309660308089e-06,2.371056911267733664e-09,1.337889761653017971e-10,7.526342326224139008e-08,2.887234455043986115e-10
3.520000000000000018e+00,3.684032388802678882e-06,4.173337961200060806e-09,1.399406142815105159e-10,3.426968067495878542e-08,1.879881403630238256e-10
3.540000000000000036e+00,2.478044754486035300e-06,9.271737557685027485e-09,1.940179883552274870e-10,2.576061912729503871e-08,5.482441971695609857e-10
3.560000000000000053e+00,1.848661529054184565e-06,6.036477141007230020e-09,5.532382332415922133e-10,7.681487116157036856e-08,6.537903658227322638e-11
3.580000000000000071e+00,1.728982287932163887e-06,1.521212771979198708e-08,1.079488628514249264e-09,1.067232828003598828e-07,4.048210254359763159e-10
3.600000000000000089e+00,1.051233898483284100e-06,9.943274059907744985e-09,1.450517574814161596e-09,1.148382839325895813e-07,2.283731179296810779e-10
3.620000000000000107e+00,6.371823569218687998e-07,1.329333168847178084e-08,1.406675117982012992e-09,1.010275243518913447e-07,1.408858788182588262e-10
3.640000000000000124e+00,5.812134779777376627e-07,2.911720451399272880e-08,9.216415214199987090e-10,7.501057718584922939e-08,1.324630775085372859e-11
3.660000000000000142e+00,3.761376940992186118e-07,1.237925410796295291e-08,4.273321384077896432e-10,4.140041547423788854e-08,2.760957391114795117e-12
3.680000000000000160e+00,2.262752262703086801e-07,2.251158775208165969e-08,1.319577984423734365e-10,1.919592043870528276e-08,6.191818615371844437e-12
3.700000000000000178e+00,1.558493994533629761e-07,9.335707034461458623e-09,3.346804532267655011e-11,2.266587706046122230e-09,1.825729611723586300e-12
3.720000000000000195e+00,1.109401737956468647e-07,6.915230035887969459e-09,1.996192159845352682e-11,8.814125962568028365e-09,2.451968195321032138e-12
3.740000000000000213e+00,7.585870575544917061e-08,1.974879193436046576e-08,5.106678741093551961e-11,2.345019346885398511e-08,7.329809864447367659e-14
3.760000000000000231e+00,6.370798109693347211e-08,1.003237202306036899e-08,1.186507894513570807e-10,3.880932862834130137e-08,9.796678069587174595e-14
3.780000000000000249e+00,5.288750496160330949e-08,6.125170104695039815e-09,1.585016944281501108e-10,3.242315978961141871e-08,2.464376574020308758e-14
3.800000000000000266e+00,4.212218580898742448e-08,2.696899803029350058e-09,2.600358443840769862e-10,1.953064479014209879e-08,2.647567035251139833e-14
